181,134,206,505,1,0.8966742753982544
212,134,237,505,1,0.839902400970459
242,134,267,505,1,0.8212442994117737
274,135,298,505,1,0.8999637961387634
304,134,329,504,1,0.8536283373832703
336,134,358,505,1,0.9433331489562988
364,135,391,502,1,0.9073785543441772
394,133,422,505,1,0.9016294479370117
427,163,448,478,1,0.8567098379135132
154,209,176,330,1,0.6839050650596619
480,243,508,277,1,0.9789270758628845
582,276,603,331,1,0.5254330635070801
156,331,175,503,1,0.9372318983078003
581,336,609,383,1,0.9916927814483643
158,500,175,534,1,0.5555870532989502
184,519,210,896,1,0.8902027606964111
214,525,241,896,1,0.8733386993408203
246,529,271,896,1,0.8126689791679382
276,528,299,896,1,0.832643985748291
338,526,362,614,1,0.7847325801849365
366,524,393,896,1,0.8033201098442078
398,525,423,894,1,0.9060627818107605
425,525,456,897,1,0.8102458715438843
307,557,330,721,1,0.9711645841598511
308,754,330,861,1,0.9211219549179077
