112,70,152,87,1,0.9682247042655945
209,73,224,88,1,0.9999815225601196
92,105,117,260,1,0.9058757424354553
158,99,185,488,1,0.8313695192337036
194,104,217,560,1,0.8275989890098572
263,105,283,214,1,0.9577525854110718
125,117,152,563,1,0.9680822491645813
327,112,355,266,1,0.7353121638298035
395,113,418,277,1,0.9290204644203186
427,119,452,565,1,0.8609839677810669
460,112,487,536,1,0.8620675802230835
625,112,654,563,1,0.9178274869918823
290,122,321,565,1,0.847542941570282
694,116,719,186,1,0.8860450387001038
225,129,253,564,1,0.8878477811813354
360,139,386,563,1,0.9370445013046265
494,143,522,562,1,0.862145721912384
658,138,686,564,1,0.9542654156684875
546,183,597,567,1,0.9095373153686523
93,593,118,874,1,0.8541339039802551
125,592,152,1045,1,0.8924986720085144
194,593,216,1040,1,0.8106977343559265
227,593,249,1042,1,0.7792270183563232
258,592,286,1041,1,0.9153257608413696
294,591,316,1030,1,0.80555659532547
327,593,349,1032,1,0.9606067538261414
394,595,418,793,1,0.8765097856521606
425,591,452,1042,1,0.7440512776374817
459,594,485,1041,1,0.9320207238197327
693,592,717,879,1,0.9002717137336731
159,619,186,1042,1,0.9497189521789551
360,623,382,1043,1,0.7973939776420593
492,625,518,1030,1,0.8222094178199768
658,779,683,962,1,0.8481304049491882
553,848,577,887,1,0.9846922159194946
551,896,579,932,1,0.9898814558982849
190,1059,208,1073,1,0.9976322650909424
