151,153,174,388,1,0.7981659173965454
180,153,210,538,1,0.8465006351470947
213,155,241,540,1,0.7031364440917969
247,155,269,536,1,0.6195480823516846
277,153,301,538,1,0.8889946937561035
311,154,331,537,1,0.70194011926651
343,155,364,537,1,0.7796332836151123
374,154,395,506,1,0.806945264339447
404,152,429,538,1,0.8398213386535645
437,153,461,538,1,0.7700851559638977
468,153,493,539,1,0.8776246905326843
500,152,524,541,1,0.899307370185852
529,147,568,542,1,0.5785003304481506
664,243,678,263,1,0.8998228907585144
588,264,625,480,1,0.9305887222290039
658,355,685,682,1,0.8340369462966919
379,498,395,522,1,0.5653589963912964
379,517,394,534,1,0.9766916036605835
150,562,175,742,1,0.9591296911239624
182,562,210,946,1,0.8581377267837524
215,563,240,945,1,0.9127777218818665
246,562,273,946,1,0.8636081218719482
277,564,305,946,1,0.7850534915924072
308,565,336,945,1,0.8456411957740784
341,563,367,945,1,0.8878592252731323
373,564,401,945,1,0.8402291536331177
405,565,432,945,1,0.8851119875907898
437,563,464,946,1,0.8837043642997742
469,564,497,945,1,0.8601247072219849
501,564,529,946,1,0.9056128263473511
532,559,566,735,1,0.5720799565315247
533,720,560,947,1,0.9036882519721985
664,755,680,770,1,0.9956187605857849
596,798,617,830,1,0.9593582153320312
