138,169,163,552,1,0.8234094977378845
167,169,194,553,1,0.8967975378036499
194,169,218,552,1,0.896999180316925
222,169,244,551,1,0.925532877445221
248,168,274,552,1,0.7987452149391174
274,169,302,551,1,0.8410614132881165
330,166,352,549,1,0.8210251331329346
356,169,378,549,1,0.8630736470222473
382,182,405,549,1,0.8310279846191406
409,182,434,536,1,0.7824140191078186
444,211,473,329,1,0.9209830164909363
536,306,575,478,1,0.7535087466239929
222,539,249,948,1,0.8310302495956421
141,570,165,948,1,0.8584328889846802
170,573,194,948,1,0.8998311161994934
195,568,223,940,1,0.8675997257232666
250,570,274,947,1,0.9150802493095398
382,570,405,764,1,0.8094190955162048
410,570,431,933,1,0.8115460276603699
437,571,459,950,1,0.8762151598930359
465,571,486,951,1,0.9123631119728088
489,568,516,940,1,0.8592433333396912
516,568,541,940,1,0.8872151374816895
543,577,571,939,1,0.8661230206489563
575,570,594,688,1,0.940310537815094
600,572,623,952,1,0.790490448474884
303,583,331,939,1,0.8058643341064453
343,600,371,735,1,0.7457846403121948
631,761,644,794,1,0.9629862308502197
494,930,509,948,1,0.5281634330749512
