01,0.9019021467754135,0.7631631022609702
02,0.9876744002103806,0.8665805957564928
03,0.9955410995791035,0.9091372779220174
04,0.9489133080770803,0.9115802925421205
05,0.7390099114605359,0.6421967478315462
06,0.9454829284123012,0.8017498498907141
07,0.8943549305773698,0.8399589163057295
08,0.921140016913414,0.9186491188406944
09,0.9144044487640776,0.9294686174713755
10,0.795589277030606,0.863954621000906
11,0.9530717647250961,0.8797372111659868
12,0.8867603766129297,0.7981412510228593
13,0.7229029505767606,0.5385332073484148
14,0.9570347397251332,0.9014286197910397
15,0.9625075344855969,0.8861946048481124
16,0.9111499698324637,0.8696464587605978
17,0.9766630490620931,0.9477386653128237
18,0.851364331388915,0.9061258717545734
19,0.8047576439877351,0.6620874607137271
20,0.9466126877250094,0.8906193970668095
