482,196,506,226,1,0.5983668367091219
192,194,220,258,1,0.0024091516818787323
224,194,252,372,1,0.0
256,194,286,262,1,0.0005337566406571487
290,194,322,298,1,0.0
378,189,480,360,1,6.60932197871257e-05
576,232,602,334,1,0.0011608484188577878
164,310,188,362,1,0.0017459253529639174
164,412,188,464,1,0.013150089126092945
167,369,187,393,1,0.01031464024201073
185,243,298,588,1,0.0
288,308,314,410,1,0.0015540398800873434
317,193,381,509,1,0.0
383,325,447,433,1,0.0
418,422,442,448,1,0.8628072694347431
446,309,475,428,1,0.023236076315101606
480,234,508,412,1,0.0
499,181,684,597,1,0.0
164,470,188,578,1,0.15306013331092405
217,359,330,591,1,1.1309482394597503e-05
316,496,390,586,1,0.002323199073090386
374,393,526,594,1,7.46789190039102e-05
480,556,506,582,1,0.9995352569891089
512,474,538,582,1,0.00196473383242092
488,608,520,636,1,0.4957109033787779
167,587,187,723,1,0.0
281,605,342,731,1,0.0025213193485029706
543,603,605,671,1,0.0015232080461037886
191,604,257,905,1,0.0
252,607,283,994,1,0.0
284,702,342,750,1,0.0013993510659531501
339,604,404,905,1,0.0
372,816,400,902,1,0.001676783230953896
399,607,437,835,1,0.0
402,826,426,858,1,0.029351223608514942
415,595,583,1006,1,8.964534150571277e-05
575,663,611,843,1,0.0
578,838,602,862,1,0.0006358753148810875
636,788,664,876,1,0.0
196,914,224,976,1,0.0430492915700178
217,733,355,1005,1,0.0
341,893,401,997,1,0.0010620985061713384
396,850,461,995,1,0.07846375006046458
545,856,571,956,1,0.015759016612556742
548,950,580,976,1,0.7252297898031521
576,856,602,974,1,0.0
518,962,610,994,1,0.0009463660535402596
