116,216,136,277,1,0.0
117,299,135,357,1,0.0
432,356,462,388,1,0.876532870099286
148,416,176,440,1,0.9121240154102925
414,416,444,444,1,0.3959396248250685
109,447,217,579,1,0.0
263,469,299,531,1,0.042251850059217055
348,436,380,500,1,0.06599386331520371
373,427,483,589,1,8.49293749201072e-05
527,465,565,533,1,0.9172728889907376
212,462,244,722,1,0.0
310,430,382,672,1,5.6292445859472276e-05
348,672,372,722,1,0.014675898628397965
380,588,412,724,1,0.0
394,434,642,800,1,0.010293222879743737
659,457,723,903,1,0.0
180,742,208,766,1,0.5215713988022121
214,742,242,766,1,0.2515911290341282
346,742,374,768,1,0.9906280763137197
412,742,506,768,1,0.0723120377885744
544,742,574,770,1,0.9758896902878821
119,817,139,861,1,0.0009971807114761422
136,748,348,900,1,0.0
362,745,560,1011,1,0.00022282341420010957
598,858,630,898,1,0.9993418346341656
182,866,214,1048,1,0.0
314,866,346,1048,1,0.0
325,757,594,1070,1,0.0
595,905,635,947,1,0.9992081303067266
