140,130,194,214,1,0.0013270553684119994
200,130,255,228,1,0.00384563437759855
275,125,402,276,1,0.0
89,223,107,303,1,0.0
103,153,230,376,1,0.00016111319536481986
226,233,252,326,1,0.013918045318085659
256,134,280,310,1,0.0
286,220,314,298,1,0.0
310,161,338,284,1,0.0
366,191,394,340,1,0.0
388,126,503,421,1,0.0002055602635693621
261,307,285,325,1,0.044011037501341825
287,293,307,339,1,0.18594564640867262
91,321,107,435,1,0.0
116,320,134,466,1,0.0
167,314,255,475,1,0.0003726362118322696
228,318,282,470,1,0.004928860663564516
275,256,402,478,1,0.0
430,222,456,456,1,0.0
469,377,489,447,1,0.03303984422296935
401,421,421,469,1,0.007725718053303021
91,453,107,501,1,0.008496253867079417
117,507,137,567,1,0.0025749940733457155
142,502,196,614,1,0.0
201,507,221,567,1,0.0
224,505,252,584,1,0.0009205785030400038
283,500,346,615,1,0.0
345,521,365,567,1,0.35376427419567236
420,502,522,618,1,0.0043208381471107615
117,563,135,667,1,0.0
140,604,196,654,1,0.0013004470491620058
175,579,193,653,1,0.012024243593899975
201,579,221,681,1,0.0
225,515,313,703,1,2.961726456410783e-05
312,562,368,672,1,0.0
370,504,426,742,1,0.0
431,609,451,669,1,0.13211758163656473
456,506,480,742,1,0.0
555,537,591,661,1,0.0
142,646,196,698,1,0.00013015794994288845
317,667,335,697,1,0.2414875832872534
484,606,508,712,1,0.0745165046169518
113,659,227,743,1,7.264678035460639e-07
231,695,249,739,1,0.0002661650074100609
259,691,279,725,1,0.008655374915406355
289,665,307,767,1,0.0
319,693,335,723,1,0.018989667688720013
345,679,363,739,1,0.0014482597843024636
426,664,452,740,1,0.002619128670711471
170,718,226,770,1,0.004417981289235589
93,793,107,817,1,0.031884387984659535
114,746,168,842,1,0.09935122850518585
175,749,193,783,1,0.0035366265918984063
166,726,322,848,1,4.067047629643076e-05
317,735,337,797,1,0.002139126304640318
335,684,460,849,1,0.00031140727500947665
486,706,514,814,1,0.0
231,793,251,839,1,0.003033565136819752
433,809,451,841,1,0.00013793857749148323
427,161,452,228,1,0.0036659773033647647
563,461,694,750,1,8.110614267007113e-05
