459,677,481,806,1,0.9998753070831299
151,554,169,917,1,0.9997554421424866
306,546,323,918,1,0.9997550845146179
400,186,417,295,1,0.9997474551200867
245,147,262,518,1,0.9997017979621887
275,547,292,915,1,0.9996463060379028
367,548,384,917,1,0.9996427297592163
306,148,324,514,1,0.9996238946914673
337,549,354,917,1,0.9996211528778076
244,547,262,918,1,0.9996166229248047
398,551,416,921,1,0.999569833278656
213,545,231,919,1,0.999546468257904
152,147,169,515,1,0.9994932413101196
368,153,385,514,1,0.9994275569915771
276,143,292,518,1,0.999312162399292
125,223,139,611,1,0.9992120265960693
182,548,200,661,1,0.9991925358772278
183,147,200,518,1,0.9991165995597839
337,156,353,516,1,0.9984092116355896
215,138,231,489,1,0.9958525896072388
684,797,698,972,1,0.9955219030380249
453,260,481,583,1,0.9896876215934753
183,520,199,912,1,0.7361000180244446
