395,593,412,1036,1,0.9999526739120483
361,593,378,1035,1,0.9999309778213501
429,593,446,1034,1,0.999927282333374
629,575,647,1037,1,0.9999091625213623
663,575,681,1040,1,0.9999079704284668
365,77,383,540,1,0.9999027252197266
97,78,115,542,1,0.9998946189880371
229,613,246,1035,1,0.9998708963394165
563,572,580,1037,1,0.9998562335968018
231,77,249,538,1,0.9998458623886108
399,95,417,539,1,0.9998432397842407
334,79,352,116,1,0.9998425245285034
529,575,547,858,1,0.9998314380645752
128,627,145,1035,1,0.9998296499252319
162,625,179,1033,1,0.9998167157173157
94,630,111,1040,1,0.999806821346283
195,629,212,770,1,0.9998065829277039
327,588,344,1033,1,0.9997710585594177
263,613,280,892,1,0.9997664093971252
496,618,513,1032,1,0.9997629523277283
434,79,452,150,1,0.9997507929801941
299,93,316,540,1,0.9997411370277405
295,593,312,752,1,0.9997217059135437
265,76,283,537,1,0.9996863603591919
165,78,182,542,1,0.9996291399002075
480,132,506,405,1,0.999610960483551
462,581,480,1033,1,0.9996007084846497
131,71,148,537,1,0.9994731545448303
702,184,717,476,1,0.9993457198143005
596,579,613,1026,1,0.9979093670845032
199,80,216,515,1,0.9968850016593933
598,304,628,334,1,0.9914059638977051
