454,589,473,977,1,0.9998544454574585
486,586,505,976,1,0.9998078942298889
518,586,537,974,1,0.999750554561615
624,693,647,763,1,0.9997493624687195
389,588,408,977,1,0.9997190833091736
422,588,440,974,1,0.9997139573097229
284,169,303,554,1,0.9997065663337708
514,168,533,555,1,0.999610960483551
317,169,336,555,1,0.9996060729026794
186,173,205,271,1,0.9995624423027039
350,168,369,559,1,0.9995481371879578
357,589,375,976,1,0.9994823932647705
481,167,499,401,1,0.9994667172431946
259,592,278,978,1,0.9994276165962219
324,590,343,978,1,0.9994139671325684
219,174,239,562,1,0.9993972778320312
417,189,436,553,1,0.9992838501930237
383,189,402,467,1,0.9992693066596985
291,591,310,861,1,0.9991633892059326
193,598,213,982,1,0.9991550445556641
159,255,175,628,1,0.9990975856781006
449,199,468,555,1,0.9961318969726562
224,592,242,633,1,0.9447192549705505
252,172,268,522,1,0.9374492168426514
749,68,766,146,1,0.8967454433441162
618,288,649,430,1,0.8508121371269226
227,610,245,962,1,0.747739851474762
