131,147,148,521,1,0.9998536109924316
474,552,492,926,1,0.9998453855514526
412,146,430,521,1,0.9998356103897095
288,146,305,524,1,0.9998028874397278
595,243,609,663,1,0.9997957348823547
533,753,555,819,1,0.9997642636299133
318,552,336,928,1,0.9997552037239075
194,555,212,927,1,0.9997380375862122
444,147,462,521,1,0.9997276663780212
163,555,180,927,1,0.9996936321258545
99,150,117,524,1,0.9996886253356934
319,145,336,522,1,0.9996819496154785
100,552,118,924,1,0.9996709823608398
349,552,366,930,1,0.9996702671051025
226,144,244,523,1,0.9996681213378906
225,556,243,926,1,0.9996534585952759
380,553,398,928,1,0.9996510744094849
132,553,149,922,1,0.9996309280395508
257,550,274,924,1,0.9996242523193359
288,549,305,926,1,0.9995741248130798
194,147,212,520,1,0.9995738863945007
350,146,367,518,1,0.9994561076164246
443,553,460,798,1,0.9993991851806641
412,552,428,914,1,0.9993252754211426
163,151,180,516,1,0.999313473701477
529,273,556,694,1,0.9990756511688232
258,152,274,504,1,0.9983459711074829
595,738,611,754,1,0.9982682466506958
104,1009,119,1023,1,0.9969624876976013
382,150,396,489,1,0.9950474500656128
476,183,493,299,1,0.9707452654838562
