特輯,欄目,題目,作者/譯者,備考,起始頁
__,__,封面,,,1
__,廣告,商務印書館發行《日用百科全書》,,,2
__,,婦女雜誌第五卷第五號目次,,,3
__,廣告,商務印書館發行《評點清代演義》,,,5
__,廣告,商務印書館出版新書《美國總統威爾遜和議演說》,,,6
__,圖畫,郭采仙女史畫秋蟲瓜豆,__,__,7
__,圖畫,郭吳孟莊女史畫山水,__,__,7
__,圖畫,黃陂馮鑄女士臨石門頌,__,__,8
__,廣告,《小說月報》「十周年紀念之大贈品」,,,9
__,廣告,「美哉此室何如是之精雅也曰有極佳之屏聯堂幅以點綴之耳」商務印書館精印屏聯堂幅,,,10
__,廣告,上海商務印書館發行《古今聯語彙選二集》「讀之有益文學有俾應用」,,,12
__,圖畫,世界女子協會己未年年會第五圖,__,__,13
__,圖畫,愛讀婦女雜誌者上海穆夢徵杭州陸春華兩女士小影,__,__,14
__,廣告,最新發明「旁氏白玉霜」上海天主堂街怡昌洋行啟,,,15
__,廣告,商務印書館出版新書,,,16
__,廣告,「此河南小孩曾患疳積之症甚厲 即服用嬰孩自己藥片始獲救治」、「頭腦清爽敏捷」韋廉士醫生藥局嬰孩自己藥片、清導丸,,,18
__,社說,家庭訓育之重要及其實施法,金山徐辛梅,__,19
__,社說,說女子教育,張登仁撰、宋國樞〔譯〕,__,22
__,廣告,上海廣東種德園精製著名藥品「婦科聖藥烏鷄白鳳丸」、「橘紅半夏露」；商務印書館精製「名人書畫摺扇」,,,27
__,廣告,商務印書館發行《英文雜誌》、《學生雜誌》、《教育雜誌》、《小說月報》,,,28
__,學藝,近視眼之由來及其注意,日本醫學博士小川劍三郎原著、雪村〔譯〕,__,29
__,學藝,家庭工業(續),朱夢梅、王伯南,__,33
__,學藝,睡眠之新研究,日本醫學博士木下東作著、宗良〔譯〕,__,38
__,學藝,養山羊談譯日本婦女界,張萸玉〔譯〕,__,43
__,學藝,簡易實驗小兒疾病治療法(續),朱夢梅,__,45
__,學藝,家庭養雞學(續),江顧沁芝,__,47
__,學藝,黴菌,君實,__,53
__,學藝,說香料,廖園芳,__,57
__,學藝,家庭實用烹調秘術(續),李均一,__,63
__,家政,治家四要(續),胡品元,__,65
__,家政,救急要識(續),小青譯,__,73
__,家政,馴兒童法,波羅奢館,__,79
__,家政,育兒者宜注意之點譯美國「家庭之友」,宗良〔譯〕,__,81
__,家政,廉價滋養物之選擇法譯日本婦人世界,西神〔譯〕,__,84
__,家政,流行病之療治法,醫學博士Ｈ.W.Miller原著、鄭奠邑〔譯〕,__,85
__,紀述,亞東女子自由之動機(附圖)節譯亞細亞雜紀,學煇〔譯〕,__,89
__,紀述,杭遊日記,穆緣屬辭杼齋潤筆,__,94
__,文苑,飛素閣遺詩序,冒廣生,__,97
__,文苑,清旌表節孝孫母王安人墓誌銘,慈利田金楠東谿,__,98
__,文苑,張烈婦墓表,慈利田金楠東谿,__,98
__,文苑,祭元配羅淑人文,夏國賓,__,99
__,文苑,褚母仲太夫人七秩壽述,郭衡,__,100
__,廣告,商務印書館發行書目介紹,,,101
__,小說,九原可作(續)(附圖一),法國小仲馬原著、林紓、王慶通同譯,__,103
__,小說,舐犢鏡(續)(附圖一),寒蕾,__,112
__,小說,一籃花(續)(附圖一),孟純女士譯,__,117
__,小說,杜鵑魂(續三卷三號),寒蕾,__,124
__,小說,君子花彈詞(續)(附圖一),瞻廬,__,127
__,國文範作,敬告女同胞尊重道德勿迷信鬼神文,甘肅女子師範學校學生胡瑞蘭,__,132
__,國文範作,名譽為人第二生命解,甘肅女子師範學校學生鄧春藻,__,132
__,國文範作,本校十二週紀念運動會誌略,吳江私立麗則女子中學二年級生趙仁鏡,__,133
__,國文範作,代任校長擬謝武進莊蘩詩先生寫縣校建築碑記,吳江私立麗則女子中學二年級生薛元鴻,__,133
__,國文範作,駁後出師表辨,江蘇代用女子中學校一年級主任教員李法章,__,134
__,國文範作,元宵節觀金婚記,嘉定女士年十八歲周墨瑛,__,134
__,國文範作,詩六首,胡寄塵、沈以清,__,135
__,雜俎,家常事理問答(續),左丹,__,136
__,雜俎,今婦人集(續),檗子,__,140
__,雜俎,家常習俗考古,汪袁怡,__,142
__,補白,女界要聞,__,__,143
__,餘興,夜坐隨筆(續),可齋,__,144
__,餘興,手工游戲活動圖畫(附圖),成玉,__,146
__,餘興,家庭識小錄,艾耆,__,149
__,餘興,科學常談,王穉綬,__,151
__,餘興,童話塔遁(附圖),鳴岐,__,151
__,餘興,風俗畫(附圖),福建張之蕃,__,153
__,餘興,家庭笑話,艾耆,__,154
__,餘興,益智圖補圖,鮑仰之,__,154
__,廣告,五卷第四號懸賞新題,,,156
__,廣告,DICTIONARIES THAT SHOULD KEEP,,,157
__,廣告,「停收各國郵票」上海商務印書館啟,,,158
__,廣告,「奄奄氣息命若懸絲」韋廉士大醫生紅色補丸,,,159
