特輯,欄目,題目,作者/譯者,備考,起始頁
__,,封面,,,1
__,廣告,「獎勵五千元」教育部審定《新體師範講義》,,,2
__,廣告,婦女雜誌第三卷第四號目次,,,3
__,廣告,商務印書館發行《英華合解袖珍新字典》、《英漢雙解英文成語辭典》,,,5
__,廣告,商務印書館附設「函授學社英文科」減收學費通告,,,6
__,廣告,商務印書館出版「國民學校教員必備」教育部審定《新國文教案》,,,7
__,廣告,商務印書館出版「教育部審定革新的算術書」《國民學校新體算術教科授書》,,,8
__,廣告,商務印書館發行涵芬樓影印《殿版二十四史》,,,10
__,圖畫,三色版精印水天清話圖一幅,__,__,闕疑
__,圖畫,前清慈禧太后御筆畫●戲圖,__,文中模糊不清,闕疑
__,圖畫,余秋室畫抱琴仕女圖,__,__,11
__,圖畫,愛讀婦女雜誌者湘鄉劉李進嫻小影,__,__,12
__,圖畫,雜畫三幅(一)小江郎山(二)劉李進嫻住宅(三)衢江輾米車,__,__,闕疑
__,廣告,商務印書館發行涵芬樓影印《殿版二十四史》,,,14
__,社說,闢奴,惲代英、西神,__,15
__,廣告,和盛金銀首飾號,,,26
__,學藝,家庭藥物學(續),朱夢梅,__,27
__,學藝,蜚蠊驅除法,軼群,__,30
__,學藝,植物對於人身之奇效,妍幽,__,33
__,學藝,婦女受孕之診斷及孕時之衛生談,上海愛羣女校俞文鈞,__,36
__,學藝,家事衣類整理法(續)(附圖),陸詠黃,__,38
__,學藝,蠅(附圖五)譯美國衛生雜誌,宗良〔譯〕,__,43
__,廣告,商務印書館發行 教育部批獎《英語週刊》「民國六年大刷新之」,,,50
__,家政,生育與樂觀譯美國母範雜誌,宗良〔譯〕,__,51
__,家政,育兒問答(續),瞿宣穎譯述,__,53
__,家政,美容術與呼吸之關係,Dr. William Lee Howard〔原著〕、劉麟生〔譯〕,__,58
__,家政,小兒種牛痘之注意,丁筠湘述,__,61
__,家政,兒童家課之研究,牛紐某小學校長世田秦氏著、鴛湖寄生譯,__,63
__,補白,續孟軒說經碎語,巴陵劉●遺稿,王﹢盛,68
__,廣告,商務印書館發行《辭源》,,,67
__,廣告,商務印書館發行《東方雜誌》十四卷第三號出版,,,70
__,紀述,京師白雲觀遊記,閩侯林德育〔女士〕,__,71
__,紀述,香山女師範附屬高等生畢業訓詞,劉超武,__,76
__,紀述,女校勤勞教育之實施辦法,吳江縣立高等第一女子小學三年級級任教員嚴琳,__,77
__,紀述,戰時婦女對於園藝之注意,英國子爵夫人Wolsely 原著、超英〔譯〕,__,80
__,補白,婚約,劉超武,__,86
__,廣告,《英語雜誌》三卷四號 教育部批獎 商務印書館發行,,,88
__,文苑,書尹銳子癸丑作,蕭蛻,__,89
__,文苑,詩選十首,戴貞慧女史、張紉棻女士兆檀,__,89
__,文苑,詞選五首,武進呂棄疾女史,__,91
__,補白,詩中有畫﹑詞中有畫,廣陵徐元端女士繡間集,__,92
__,廣告,商務印書館發行《小說月報》八卷廣告,,,94
__,小說,紅兒(附圖二),胡寄塵,__,95
__,小說,金釵沽酒錄(附圖三),Upton Sinclair原著、西神〔譯〕,__,101
__,小說,霜整冰清錄彈詞(續) 周琳簫,惜華,__,111
__,廣告,商務印書館「兩大徵集」甲「徵集地理新教材」乙「徵集國文成績」,,,116
__,圖畫,法國女工釬炸彈壳圖,__,__,114
__,國文範作,問古人器物必銘後之好事者或效為之而文質殊尚意者微意所寄會有不同歟試申其說,吳江私立麗則女子中學二年級生金蘅,__,117
__,國文範作,問古人器物必銘後之好事者或效為之而文質殊尚意者微意所寄會有不同歟試申其說,吳江私立麗則女子中學二年級生朱啟華,__,118
__,國文範作,代韓文公擬復柳柳州諭史官書,吳江私立麗則女子中學一年級生張亮秋,__,119
__,國文範作,代韓文公擬復柳柳州諭史官書,吳江私立麗則女子中學一年級生錢瑞秋,__,119
__,國文範作,蟻說,廣東立本女子師範學生馮婉坤,__,120
__,廣告,商務印書館發行《教育雜誌》、《學生雜誌》、《少年雜誌》,,,122
__,雜俎,合浦珠傳奇,畏廬老人填詞,__,123
__,雜俎,玉臺藝乘(續),蒪農,__,127
__,廣告,兒童益智畫答案揭曉,,,130
__,餘興,模範兒童(附圖二)(續),西神,__,131
__,餘興,家庭俱樂部(一)衛生問答 艾耆(二)家事常識 鴛湖寄生(三)病理淺說 驚蟄(四)童話 黑夜明星附圖七 西神(五)家庭新游戲(甲)幻光圈附圖七(乙)線製之生肖附圖六 湘纍,西神輯,__,133
__,餘興,風俗畫(附圖二),記者,__,145
__,餘興,兒童書畫會(附圖二),洪衡孫、鄔素秋,__,147
__,餘興,奚囊寸錦(續) 青錢選 守口如瓶 藥囊 地羅鏡,竹西張潮山來原著、梁溪王蘊章蒪農校正,__,149
__,廣告,商務印書館「精印碑帖」精美絕倫之妙品 學生習字之楷模,,,153
__,廣告,商務印書館發行「網球」,,,154
__,廣告,教育部審定「學生翫具」《益智圖》、《益智續圖》、《益智字圖》、《益智燕几圖》,,,155
__,廣告,商務印書館發行「通俗教育用書」教育部審定各省通飭採用,,,156
__,廣告,「懸賞募集」婦女雜誌社啟,,,157
__,廣告,「婦科雜症垂危已極」韋廉士大醫生紅色補丸,,,158
