特輯,欄目,題目,作者/譯者,備考,起始頁
__,__,封面,,,1
__,廣告,商務印書館新編「日用百科全書」,,,2
__,,婦女雜誌第五卷第四號目次,,,3
__,廣告,上海商務印書館附設函授學社英文科「特別通告」,,,5
__,廣告,商務印書館發行《評點清代演義》,,,6
__,圖畫,三色版精印華盛頓金婚圖,__,__,7
__,圖畫,王小某畫漁家樂圖,__,__,8
__,廣告,《小說月報》「十週紀念之大贈品」商務印書館小說月報社謹啟,,,9
__,廣告,「美哉此室何如是之精雅也曰有極佳之屏聯堂幅以點綴之耳」商務印書館精印屏聯堂幅,,,10
__,廣告,商務印書館發行「兩大特價」《漢婁壽碑》、《古今聯語彙選》,,,12
__,圖畫,曹墨琴女史楷書,__,__,13
__,圖畫,南通縣立女師範附屬小學育蠶攝影,__,__,14
__,廣告,商務印書館精製「教育玩具」,,,15
__,廣告,商務印書館出版「幼稚用書」,,,16
__,廣告,商務印書館發行「研究衛生方法」,,,17
__,廣告,「嬰孩自己藥片治愈直隸省小孩」、「非但有益於閣下自己且亦有益於尊夫人也」韋廉士醫生藥局嬰孩自己藥片、清導丸,,,18
__,社說,答難質論吾國大學尚不宜男女同校商兌之駁議有引,康白情,__,19
__,廣告,上海廣東種德園精製著名藥品「婦科聖藥烏鷄白鳳丸」、「橘紅半夏露」；商務印書館發行《實用藥物學》,,,31
__,廣告,商務印書館出版新書,,,32
__,學藝,趣味科學不可思議之魔方圖(附圖),WY生,__,33
__,學藝,飲料之研究(續),謝九香,__,37
__,學藝,家庭實用烹調秘術(續),李均一,__,40
__,學藝,實驗簡易小兒疾病治療法(續),朱夢梅,__,42
__,學藝,家庭工業(續),朱夢梅、王伯南,__,45
__,廣告,《中國寓言》商務印書館發行,,,48
__,學藝,家庭養雞學(續),江顧沁芝,__,49
__,學藝,趣味科學植物之種子(續)附圖,君實,__,54
__,廣告,商務印書館發行書目介紹,,,57
__,廣告,教育部審定《實用學生字典》商務印書館出版,,,58
__,家政,菜食主義之研究,朱夢梅,__,59
__,家政,兒童之喧噪問題,程谷青,__,66
__,家政,治家四要,胡品元,__,69
__,家政,發育時期之女子(續),可齋,__,74
__,家政,血虛症之治療法(附圖),學煇節譯,__,79
__,家政,救急要識(續五卷二號),英國醫士師謙勃爾著、小青譯,__,87
__,家政,教授幼稚生練習字片法,補拙,__,92
__,家政,溫暖身體之食物,西神,__,95
__,紀述,為女童子軍事警告全國女校(附圖),李張紹南,__,100
__,紀述,美國婦女之日本觀(續)〔譯美國家政雜誌一九一八年三月號〕,瞿宣穎〔譯〕,__,103
__,廣告,商務印書館發行《製絲教科書》、「自製蠶學用器」,,,108
__,廣告,「寶號欲推廣營業乎？欲登有效力之廣告乎？」上海中商務廣告公司,,,109
__,文苑,貞孝坊記,田金楠,__,110
__,文苑,夏母婁太夫人墓志銘,吳恭亨,__,111
__,文苑,吾母高太夫人七十以前事略,張軼歐,__,112
__,文苑,桓柯邃芬小傳,吳傳綺,__,116
__,文苑,詩四首(續),李鐵琴、周啟東、西神,__,117
__,廣告,商務印書館發行書目介紹,,,118
__,小說,九原可作(續)(附圖一),法國小仲馬原著、林紓、王慶通同譯,__,120
__,小說,舐犢鏡(附圖一),寒蕾,__,128
__,小說,一籃花(附圖一),孟純女士譯,__,133
__,小說,君子花彈詞(續)(附圖一),瞻廬,__,138
__,國文範作,文十一篇,殷同薇、金蘅、陸振權、朱起華、錢越英、嚴韻僊、李駕、周信全、田次蘭、王姝徵,__,144
__,國文範作,詩四首,湯馥蘭、趙瑞璧,__,147
__,雜俎,家常事理問答,左丹,__,148
__,雜俎,今婦人集(續二卷八號),虞江龐樹柏檗子著、內史程靈芬注,__,152
__,廣告,新智識叢書《衣食住》上海商務印書館出版,,,156
__,廣告,商務印書館發行書目介紹,,,157
__,餘興,模範兒童,邰光典,__,158
__,餘興,夜坐隨筆(附圖)(續),可齋,__,160
__,餘興,童話智鵝(附圖) 美國The Youth's Companion雜誌,雲孫譯,__,163
__,餘興,家庭新遊戲(附圖二) (一)編光鏡(二)三指術(三)黑白分明(四)紙人賽跑,雲孫,__,165
__,補白,五卷四號懸賞新題,__,__,168
__,廣告,「懸賞募集」婦女雜誌社謹啟,,,170
__,廣告,「馬醫士之病婦」韋廉士大醫生紅色補丸,,,171
