特輯,欄目,題目,作者/譯者,備考,起始頁
__,乙種徵文當選 鳥的唱歌,快樂的世界,天朴,,107
__,乙種徵文當選 鳥的唱歌,迎春,吳守中,,108
__,補白,相思,天朴,,109
__,文藝,富人之子(創作劇本),翼女士,,110
__,補白,悔,天朴,,124
__,廣告,時式冬季衣料每件六尺售大洋一元 上海四川路中華工業廠通信貿易部啟,,,125
__,廣告,蘭閨密語（窗外人偶聞）（妹）姊姊。你看我的指甲這樣難看。如何見人。「蔻丹修指用品」美國蔻丹修指用品公司製造,,,126
__,畫,橋,J.McNeill Whistler,,127
__,文藝,一生(創作小說),__,,128
__,文藝,投水救助業(翻譯小說),日本菊池寬著、汪馥泉譯,,134
__,文藝,懺悔(翻譯小說),德國司托姆作、希葛譯,,140
__,補白,苦菜(三首),許蕙芬,,150
__,文藝,夜鷹(翻譯童話),丹麥安徒生著、顧均正譯,,153
__,__,結婚年齡的研究,徐寶山,,160
__,__,家庭看護法,雲樓,,162
__,補白,家裏的戀人,蕭安娜博士,,167
__,通訊,婦女學校與教會教育,董紹求﹑何仲蕭,,166
__,__,八月號徵文廣告,__,,170
__,廣告,《東方雜誌》第二十二卷第一二三號均已出版 上海商務印書館發行,,,169
__,廣告,美國迭生公司「運動用品」中國獨家經理上海商務印書館,,,170
__,廣告,商務印書館函授學社增設「國語科」,,,173
__,廣告,商務印書館編譯《少年百科全書》發售預約,,,174
__,廣告,商務印書館經理「德國伊卡照相器」；商務印書館發售「中西文具」、「運動用品」,,,176
__,廣告,教育部審定「新學制初級中學及簡易師範用書」商務印書館發行,,,177
__,廣告,《教育叢著》第一期目次預告,,,178
__,__,本社投稿簡章,,,179
__,廣告,「婦人及女子之至寶」、「請觀韋廉士大醫生紅色補丸如何有益於江西之幼女」韋廉士大醫生紅色補丸,,,180
