特輯,欄目,題目,作者/譯者,備考,起始頁
__,__,賣國賊的母親(附圖一),俄國高爾基原著、仲持譯,,68
__,廣告,商務印書館發行《東方雜誌》十八卷二號要目；《學藝雜誌》第二卷第八號要目,,,74
__,廣告,商務印書館出版新書,,,75
__,__,白爾大佐(續),法國曹拉原著、瘦鵑〔譯〕,,76
__,__,我的朋友黎夢,高常,,81
__,補白,最近復位之希臘王后蘇菲亞(附圖),__,,83
__,廣告,商務印書館發行《教育雜誌》、《學生雜誌》、《小說月報》、《少年雜誌》,,,84
__,廣告,商務印書館發行《英文雜誌》、《北京大學月刊》、《英語週刊》、《太平洋雜誌》,,,85
__,童話,懶惰美人,學懃,,86
__,補白,歐洲名畫(附圖),__,,88
__,童話,聰明女郎,梅三,,89
__,補白,美國婦女慶賀選舉權(附圖),__,,92
__,__,兒啼歌,英國布郎寧夫人作、仁譯,,93
__,廣告,商務印書館出版最新穎、最適用「中學師範共和國教科書」,,,94
__,廣告,商務印書館出版、教育部審定 中學校師範學校用書「民國新教科書」,,,95
__,世界珍聞,未發現之秘密,韻蘭,,96
__,世界珍聞,心算奇才,幼雄,,98
__,趣味之科學(附圖三),可怕的冷,拙菴,,100
__,趣味之科學(附圖三),幻日,瑟廬,,102
__,趣味之科學(附圖三),脊穴蛙和袋蛙(附圖二),瑟廬,,102
__,常識談話,動物的預知氣候,繭翁,,104
__,常識談話,無機物,繭翁,,104
__,常識談話,使我們覺得飢餓的機官,繭翁,,105
__,常識談話,痛楚,繭翁,,105
__,常識談話,鰻的變化(附圖一),瑟廬,,106
__,常識談話,露和霜,拙庵,,106
__,常識談話,雨中的魚和蛙,幼雄,,108
__,常識談話,科學小識(續),小青,,108
__,廣告,商務印書館出版、教育部審定「中學實用教科書」,,,110
__,廣告,商務印書館出版、教育部審定「師範學校新教科書」,,,111
__,家事研究,論待遇婢僕,錦文,,112
__,家事研究,月季栽培法,蘇慶雲,,113
__,家事研究,新醫藥訓,穗秋,,114
__,廣告,刷新內容、減低價格《婦女雜誌》、《小說月報》,,,118
__,廣告,商務印書館發行「尚志學會叢書」,,,119
__,風俗調查,天津婚嫁風俗(附圖一),朱黃慧君譔、朱素頤述,,120
__,風俗調查,咬臍,滌生,,124
__,風俗調查,捉小狗謠,陳小柏,,124
__,民間文學,人為財死鳥為食亡(故事),胡幗英,,125
__,民間文學,幸運的乞丐(故事),仲持,,126
__,民間文學,海公王(故事),仲持,,127
__,民間文學,仙居謎語五條,朱壽鵬,,129
__,民間文學,寧羌謎語三條,黎素,,129
__,民間文學,武義謎語二條,城西學校,,129
__,新游藝,理科玩具(附圖三),拙菴,,130
__,笑苑,愛情,配嶽,,135
__,笑苑,罷市,張盛之,,135
__,笑苑,獵人的馬,張盛之,,135
__,笑苑,天的高度,臥雲,,136
__,笑苑,沒在水裡的本領,懃,,136
__,笑苑,搬房子,懃,,136
__,笑苑,挑撥(漫畫)(附圖四),__,,136
__,讀者俱樂部,新婦女的儲蓄觀,李佩蘭,,137
__,讀者俱樂部,對於中國女子之希望,馬毓英,,140
__,讀者俱樂部,警告女學生,素英,,141
__,讀者俱樂部,廣婦當作媍說,沈璇仙,,141
__,讀者俱樂部,婦女解放尚早論,奚能,,142
__,__,編輯餘錄,__,,143
__,廣告,商務印書館發售 新到大批美國「照相器具」,,,144
__,廣告,商務印書館發行書目介紹,,,145
__,__,本社投稿簡章,,,146
__,廣告,「能使婦女容顏不老」、「此女教員聲稱如何得獲精神強健四肢有力因彼曾患疲乏不振也」韋廉士大醫生紅色補丸,,,147
