0,327,0,346,1,95.000000
0,401,0,510,1,95.000000
610,333,617,505,1,95.000000
608,741,610,800,1,95.000000
595,741,597,799,1,95.000000
589,620,593,840,1,95.000000
588,620,592,809,1,95.000000
574,631,577,809,1,95.000000
570,642,574,846,1,95.000000
554,781,640,784,1,95.000000
554,742,610,745,1,95.000000
554,774,610,777,1,95.000000
554,799,610,801,1,95.000000
553,809,604,811,1,95.000000
553,619,557,799,1,95.000000
538,304,546,852,1,95.000000
479,248,480,267,1,95.000000
468,182,491,246,1,53.016659
458,217,495,238,1,81.905106
470,255,488,259,1,51.181381
469,264,491,280,1,93.568611
458,280,495,301,1,64.329231
469,301,491,325,1,0.000000
470,334,491,346,1,15.296822
470,356,491,367,1,82.670334
458,367,495,382,1,59.930145
473,394,487,402,1,55.824554
473,415,487,424,1,68.433395
458,430,495,448,1,40.431973
435,355,452,367,1,16.099854
434,368,453,467,1,0.000000
424,417,457,429,1,0.000000
424,429,457,435,1,58.649120
424,444,457,459,1,0.000000
424,459,457,471,1,26.546295
402,268,403,294,1,1.643791
405,340,425,418,1,44.543568
376,139,394,166,1,0.000000
373,182,390,467,1,31.820305
347,139,367,187,1,55.539970
316,168,332,266,1,12.805115
312,263,341,293,1,41.595573
319,347,333,407,1,32.855347
319,410,337,466,1,32.734657
290,138,303,179,1,21.837524
307,335,310,409,1,16.472015
261,147,282,380,1,0.000000
261,386,276,389,1,17.770630
242,139,253,151,1,0.000000
230,282,246,322,1,1.706345
233,390,252,437,1,41.956821
207,196,216,207,1,37.828705
205,296,224,404,1,48.283329
196,378,228,402,1,32.905640
176,138,190,232,1,0.000000
148,138,161,151,1,17.165611
147,158,160,165,1,72.248581
147,170,160,179,1,0.000000
139,188,172,206,1,0.000000
147,215,160,233,1,0.000000
149,238,161,248,1,15.896790
147,248,167,380,1,0.000000
139,311,172,332,1,0.000000
139,332,172,344,1,13.249199
139,344,172,362,1,94.190544
139,362,172,383,1,12.176933
115,167,142,472,1,15.694885
0,646,0,693,1,95.000000
0,671,0,693,1,95.000000
0,819,0,829,1,95.000000
0,874,0,888,1,95.000000
112,224,131,225,1,95.000000
535,499,541,850,1,95.000000
486,499,505,558,1,21.274368
491,602,505,605,1,0.000000
488,611,510,838,1,45.245461
460,510,483,581,1,31.359642
456,611,487,695,1,0.000000
463,728,476,747,1,0.000000
463,761,482,767,1,0.000000
431,539,453,838,1,43.312416
426,727,457,772,1,31.798088
405,511,425,837,1,0.000000
376,510,396,552,1,0.000000
376,638,390,659,1,30.076416
377,680,389,694,1,53.927071
377,710,395,723,1,39.962234
377,758,390,765,1,17.140900
377,830,391,832,1,11.528923
348,510,366,675,1,5.593292
348,682,368,837,1,31.404510
290,509,310,547,1,40.481316
291,601,309,619,1,0.000000
291,670,305,722,1,23.860352
291,778,310,793,1,51.241337
262,509,282,836,1,3.327446
231,510,253,836,1,4.672455
205,510,225,836,1,29.863556
177,509,196,721,1,5.835335
149,509,161,522,1,41.010052
148,529,166,535,1,32.706001
151,539,158,546,1,3.367279
148,544,166,608,1,0.000000
142,598,171,604,1,10.739716
149,616,162,617,1,68.042938
149,628,162,646,1,37.976280
149,653,162,731,1,0.000000
149,763,167,775,1,17.140808
142,775,171,790,1,16.642624
150,795,163,835,1,12.005234
114,510,152,836,1,50.990829
0,760,0,772,1,95.000000
0,734,0,773,1,95.000000
0,726,0,773,1,95.000000
0,902,0,914,1,95.000000
174,719,176,721,1,95.000000
93,226,104,236,1,53.274113
93,252,104,257,1,62.667767
93,276,103,294,1,9.120674
93,296,103,300,1,0.000000
93,323,103,366,1,0.000000
93,389,104,432,1,12.202003
93,455,104,497,1,0.000000
94,795,104,815,1,68.455658
141,864,543,870,1,95.000000
141,862,527,870,1,95.000000
111,858,539,865,1,95.000000
0,339,0,572,1,95.000000
119,952,459,958,1,95.000000
119,954,459,959,1,95.000000
119,953,458,959,1,95.000000
0,672,0,986,1,95.000000
147,960,657,966,1,95.000000
112,959,657,965,1,95.000000
