463,756,484,799,1,58.811985
452,791,488,809,1,78.090683
452,809,488,830,1,78.500160
463,823,483,867,1,54.395943
452,854,488,869,1,65.437706
0,471,0,681,1,95.000000
397,603,416,621,1,51.716469
397,632,422,653,1,60.750462
397,661,415,671,1,46.191525
398,680,416,692,1,52.816032
407,695,409,697,1,30.654366
385,707,416,728,1,60.269707
398,736,417,746,1,84.750671
398,756,417,767,1,40.039528
381,767,427,782,1,60.613487
398,782,416,806,1,66.928864
381,806,427,821,1,55.322891
399,821,423,830,1,82.245811
386,839,417,863,1,41.283360
399,871,423,881,1,61.270290
398,882,417,899,1,53.916988
381,899,427,917,1,44.625225
398,917,416,938,1,46.942406
398,946,417,956,1,43.619709
381,956,427,974,1,54.309135
398,974,417,983,1,6.979446
389,988,392,991,1,52.658447
359,604,383,627,1,59.503536
365,630,384,651,1,34.492126
365,661,384,672,1,58.134598
366,672,384,690,1,74.437546
365,698,391,711,1,56.485386
365,718,384,729,1,47.774323
379,738,383,741,1,88.688507
366,741,384,754,1,0.000000
365,762,383,773,1,0.000000
367,783,383,792,1,0.000000
366,801,384,822,1,54.379898
366,832,391,843,1,49.634407
366,850,384,861,1,75.529053
354,870,385,882,1,35.327202
366,888,385,900,1,47.571381
369,908,385,918,1,41.382103
367,919,370,924,1,45.663025
366,936,385,957,1,67.175293
350,957,395,975,1,42.836723
366,975,385,984,1,9.298538
337,585,349,594,1,95.999977
333,611,358,632,1,66.962418
334,641,352,653,1,39.882240
334,661,351,671,1,57.616077
318,671,364,689,1,69.730957
333,689,352,710,1,58.075264
334,717,351,728,1,72.438965
335,737,352,749,1,88.143349
318,749,364,764,1,48.806099
334,764,359,773,1,56.900860
325,782,352,806,1,45.138550
318,806,364,821,1,26.473129
334,821,353,845,1,58.092720
318,845,364,860,1,50.924446
334,860,360,881,1,15.921135
334,889,353,899,1,51.746899
322,899,352,920,1,56.123386
334,927,353,938,1,63.675694
318,938,364,953,1,26.773247
335,953,353,964,1,85.393982
322,974,352,983,1,22.308746
296,586,307,588,1,85.766472
301,609,326,633,1,56.466324
301,644,306,646,1,76.176285
301,651,320,672,1,48.130375
303,680,319,690,1,60.479694
310,701,312,703,1,69.235634
289,708,320,729,1,61.499092
302,737,327,747,1,46.378311
303,755,320,765,1,58.075428
302,775,320,786,1,44.277538
302,793,328,804,1,70.746765
290,818,296,822,1,45.838848
295,822,321,840,1,72.452499
302,851,321,861,1,86.118103
303,870,320,882,1,30.555664
302,888,321,900,1,79.902145
302,908,328,918,1,51.189270
302,927,321,939,1,52.003784
285,939,332,954,1,62.819237
290,954,328,975,1,13.619827
285,975,332,987,1,50.272972
269,603,288,628,1,52.819729
270,632,288,640,1,30.967033
269,650,288,671,1,75.990509
270,680,288,692,1,22.616585
255,692,300,707,1,53.795250
270,707,295,728,1,0.000000
270,737,288,745,1,56.323906
270,746,288,767,1,38.590199
255,767,300,782,1,35.243889
270,782,288,806,1,0.000000
259,813,296,824,1,42.527519
271,832,289,842,1,0.000000
271,851,289,863,1,58.241806
270,870,288,881,1,71.839722
272,889,287,899,1,55.522655
270,899,289,920,1,67.049362
271,928,288,945,1,51.349197
270,947,296,964,1,0.000000
270,974,289,983,1,22.276718
240,586,250,588,1,93.856438
238,609,256,627,1,28.358040
239,630,263,640,1,52.655693
238,651,256,672,1,36.974289
238,680,263,690,1,36.777367
239,699,255,711,1,85.288513
246,718,249,722,1,52.982681
239,723,256,735,1,96.367813
238,741,257,768,1,14.195236
224,768,268,783,1,31.362068
238,783,256,793,1,37.613216
238,801,264,825,1,43.818378
238,832,257,843,1,44.989998
224,843,268,858,1,45.480072
239,858,257,869,1,0.000000
239,876,257,900,1,0.000000
224,900,268,918,1,47.356991
239,918,257,934,1,0.000000
237,936,263,965,1,40.055450
238,972,258,984,1,51.797848
206,604,231,633,1,57.573818
206,642,225,651,1,54.305580
206,661,225,672,1,49.453396
206,679,225,688,1,49.287804
206,690,225,711,1,85.482277
207,718,224,729,1,71.915604
212,729,214,734,1,44.523083
207,744,225,768,1,50.505432
207,775,225,786,1,57.203773
209,795,224,804,1,30.563110
192,804,236,822,1,66.425156
206,822,225,843,1,7.086182
206,851,226,863,1,32.862335
206,864,225,869,1,62.878044
207,879,232,900,1,12.968689
206,909,225,921,1,55.555058
192,921,236,936,1,28.319412
207,936,232,957,1,62.379974
207,966,211,970,1,48.723969
207,972,225,984,1,59.312977
171,192,198,419,1,52.665565
172,440,199,461,1,57.072624
161,466,192,490,1,39.214268
174,498,198,508,1,43.636581
157,508,204,526,1,68.593857
157,526,204,544,1,63.240646
174,554,192,565,1,37.990257
174,586,192,589,1,51.100346
157,583,204,595,1,76.489334
174,610,192,621,1,85.971817
174,631,192,640,1,41.658699
174,649,193,673,1,76.260727
157,673,204,688,1,65.315552
174,688,193,709,1,42.392532
157,709,204,727,1,74.920181
174,727,193,735,1,64.951965
174,742,193,755,1,50.410866
174,760,200,787,1,23.432274
163,789,192,805,1,57.141777
175,809,193,823,1,18.923019
175,824,191,844,1,77.179794
174,851,193,862,1,64.051819
175,871,193,880,1,91.953781
174,880,200,907,1,38.903984
174,916,193,940,1,70.518959
157,940,204,955,1,56.481892
176,955,200,964,1,65.425705
174,973,192,983,1,51.471870
139,193,165,222,1,35.637383
147,230,151,234,1,21.035690
141,234,158,247,1,22.394417
141,252,165,279,1,0.000000
126,279,171,297,1,31.653862
140,297,159,315,1,54.594288
140,315,166,336,1,31.073616
140,344,160,354,1,23.091934
141,363,160,375,1,45.405804
141,383,159,393,1,57.871174
154,403,159,405,1,82.456886
153,411,159,425,1,20.543892
141,429,159,450,1,64.541000
141,451,160,471,1,44.648632
141,475,167,489,1,10.235893
142,498,146,500,1,63.049286
142,507,160,528,1,70.270767
126,528,171,543,1,48.671284
142,535,161,572,1,24.336594
126,564,171,576,1,0.000000
141,586,185,984,1,17.062309
128,768,189,834,1,1.411217
128,909,189,987,1,27.936661
112,280,126,293,1,29.543564
104,303,134,315,1,0.000000
112,337,126,351,1,15.861450
120,367,122,372,1,11.726578
113,384,126,385,1,15.248535
104,399,134,417,1,0.000000
112,447,130,477,1,0.000000
113,485,128,512,1,22.530350
114,528,128,537,1,4.389969
114,561,129,579,1,31.526222
114,580,129,657,1,28.998154
