571,4,591,14,1,78.300606
0,346,0,437,1,95.000000
0,629,0,661,1,95.000000
0,439,0,1086,1,95.000000
616,338,623,345,1,77.877243
603,342,616,369,1,47.222248
579,290,587,291,1,91.842278
564,290,578,291,1,65.415886
547,289,568,350,1,51.622929
537,339,583,354,1,0.000000
462,256,490,299,1,58.930794
461,311,510,426,1,16.491364
452,352,514,384,1,0.000000
452,383,514,415,1,36.646408
452,414,514,438,1,49.195946
474,439,490,449,1,26.143120
626,271,644,283,1,8.449081
627,291,643,305,1,38.702961
626,313,645,343,1,44.606251
625,347,642,357,1,67.886841
622,358,644,440,1,63.248955
0,482,0,487,1,95.000000
580,370,626,439,1,52.743034
529,390,567,433,1,19.539497
0,301,0,589,1,95.000000
352,405,359,769,1,95.000000
229,673,720,677,1,95.000000
