0,455,0,967,1,95.000000
461,680,481,698,1,76.556992
460,709,481,733,1,46.094940
448,733,485,751,1,28.123474
459,751,481,775,1,32.216171
448,775,485,796,1,83.355392
461,796,480,805,1,34.546829
464,817,465,820,1,91.966965
399,677,423,698,1,43.233620
399,706,416,717,1,31.783737
399,727,419,734,1,51.980934
400,745,416,753,1,18.715401
399,766,427,784,1,33.529716
383,784,431,799,1,27.317780
398,799,416,820,1,0.000000
399,829,416,838,1,63.248535
387,847,416,859,1,14.879776
400,866,416,882,1,42.306755
398,884,416,900,1,22.160172
410,926,416,929,1,28.385757
125,741,139,743,1,68.057816
